Order_ID,Order_Date,Delivery_Date,Customer_Type,Delivery_Type,Area,Distance_KM,Cylinders,Delivery_Days,Status,,calculated kms
13688,16/04/2024,20/04/2024,Commercial,Home,Area D,36,6,4,Delayed,,36
13689,26/01/2024,28/01/2024,Domestic,Home,Area F,57,1,2,On-Time,,58
13690,20/04/2024,20/04/2024,Domestic,Walk-in,Agency Area,1,1,0,On-Time,,4
13691,16/02/2024,19/02/2024,Domestic,Home,Area A,20,1,3,Delayed,,18
13692,19/06/2024,22/06/2024,Commercial,Home,Area F,60,5,3,Delayed,,57
13693,05/06/2024,05/06/2024,Domestic,Walk-in,Agency Area,1,1,0,On-Time,,3
13694,14/05/2024,17/05/2024,Domestic,Home,Area B,24,1,3,Delayed,,25
13695,22/02/2024,22/02/2024,Domestic,Walk-in,Agency Area,2,1,0,On-Time,,3
13696,29/02/2024,05/03/2024,Domestic,Home,Area D,40,1,5,Delayed,,39
13697,24/04/2024,30/04/2024,Domestic,Home,Area A,18,1,6,Delayed,,18
13698,06/06/2024,08/06/2024,Domestic,Home,Area F,58,1,2,On-Time,,58
13699,09/02/2024,12/02/2024,Commercial,Home,Area F,59,3,3,Delayed,,60
13700,25/05/2024,27/05/2024,Domestic,Home,Area D,44,1,2,On-Time,,40
13701,12/02/2024,16/02/2024,Commercial,Home,Area C,33,2,4,Delayed,,33
13702,26/03/2024,31/03/2024,Domestic,Home,Area F,60,1,5,Delayed,,59
13703,14/04/2024,16/04/2024,Domestic,Home,Area D,43,1,2,On-Time,,45
13704,21/06/2024,22/06/2024,Domestic,Home,Area D,41,1,1,On-Time,,41
13705,09/06/2024,12/06/2024,Domestic,Home,Area A,17,1,3,Delayed,,18
13706,30/03/2024,30/03/2024,Domestic,Walk-in,Nearby Area 2,13,1,0,On-Time,,11
13707,12/01/2024,15/01/2024,Domestic,Home,Area D,42,1,3,Delayed,,37
13708,27/06/2024,30/06/2024,Domestic,Home,Area F,56,1,3,Delayed,,58
13709,28/02/2024,03/03/2024,Commercial,Home,Area E,53,4,4,Delayed,,51
13710,18/02/2024,25/02/2024,Domestic,Home,Area D,43,1,7,Delayed,,40
13711,20/02/2024,26/02/2024,Commercial,Home,Area B,25,3,6,Delayed,,22
13712,03/03/2024,03/03/2024,Domestic,Walk-in,Agency Area,4,1,0,On-Time,,1
13713,27/05/2024,30/05/2024,Commercial,Home,Area D,42,3,3,Delayed,,38
13714,18/05/2024,21/05/2024,Domestic,Home,Area D,42,1,3,Delayed,,40
13715,17/03/2024,20/03/2024,5kg,Home,Area B,21,1,3,Delayed,,21
13716,25/02/2024,28/02/2024,Domestic,Home,Area A,19,1,3,Delayed,,20
13717,13/03/2024,20/03/2024,Commercial,Home,Area D,43,5,7,Delayed,,43
13718,11/02/2024,15/02/2024,Domestic,Home,Area C,29,1,4,Delayed,,27
13719,15/01/2024,15/01/2024,Domestic,Walk-in,Nearby Area 2,14,1,0,On-Time,,13
13720,20/05/2024,23/05/2024,Domestic,Home,Area B,24,1,3,Delayed,,25
13721,19/03/2024,21/03/2024,Domestic,Home,Area A,17,1,2,On-Time,,18
13722,06/02/2024,13/02/2024,Domestic,Home,Area F,56,1,7,Delayed,,58
13723,03/01/2024,15/01/2024,Domestic,Home,Area B,22,1,12,Delayed,,22
13724,18/03/2024,19/03/2024,Domestic,Home,Area B,23,1,1,On-Time,,21
13725,15/03/2024,18/03/2024,Domestic,Home,Area B,21,1,3,Delayed,,24
13726,04/02/2024,11/02/2024,Commercial,Home,Area C,30,6,7,Delayed,,28
13727,03/05/2024,06/05/2024,Commercial,Home,Area D,42,3,3,Delayed,,45
13728,04/05/2024,09/05/2024,Domestic,Home,Area D,36,1,5,Delayed,,41
13729,25/04/2024,02/05/2024,5kg,Home,Area C,26,1,7,Delayed,,26
13730,14/02/2024,17/02/2024,Domestic,Home,Area B,25,1,3,Delayed,,21
13731,25/02/2024,29/02/2024,Domestic,Home,Area E,54,1,4,Delayed,,54
13732,15/05/2024,15/05/2024,Commercial,Walk-in,Nearby Area 1,9,4,0,On-Time,,9
13733,25/03/2024,28/03/2024,Domestic,Home,Area F,57,1,3,Delayed,,60
13734,02/05/2024,02/05/2024,Domestic,Walk-in,Nearby Area 1,9,1,0,On-Time,,9
13735,01/02/2024,07/02/2024,Domestic,Home,Area C,35,1,6,Delayed,,28
13736,03/02/2024,07/02/2024,Commercial,Home,Area A,18,6,4,Delayed,,20
13737,07/04/2024,10/04/2024,Domestic,Home,Area A,16,1,3,Delayed,,20
13738,01/06/2024,06/06/2024,Domestic,Home,Area D,37,1,5,Delayed,,39
13739,16/05/2024,16/05/2024,Domestic,Walk-in,Nearby Area 2,15,1,0,On-Time,,14
13740,05/01/2024,12/01/2024,Domestic,Home,Area F,59,1,7,Delayed,,56
13741,18/02/2024,23/02/2024,Domestic,Home,Area B,25,1,5,Delayed,,25
13742,31/01/2024,06/02/2024,Domestic,Home,Area E,53,1,6,Delayed,,52
13743,02/03/2024,06/03/2024,Domestic,Home,Area F,58,1,4,Delayed,,56
13744,21/01/2024,23/01/2024,Commercial,Home,Area B,21,2,2,On-Time,,21
13745,13/01/2024,20/01/2024,Domestic,Home,Area B,25,1,7,Delayed,,25
13746,16/04/2024,16/04/2024,Domestic,Walk-in,Nearby Area 1,9,1,0,On-Time,,8
13747,23/01/2024,23/01/2024,Domestic,Walk-in,Agency Area,3,1,0,On-Time,,5
13748,31/03/2024,04/04/2024,Domestic,Home,Area B,22,1,4,Delayed,,25
13749,19/02/2024,21/02/2024,Domestic,Home,Area D,40,1,2,On-Time,,39
13750,05/02/2024,11/02/2024,Domestic,Home,Area B,21,1,6,Delayed,,24
13751,22/03/2024,24/03/2024,Domestic,Home,Area E,49,1,2,On-Time,,52
13752,05/04/2024,12/04/2024,Domestic,Home,Area F,60,1,7,Delayed,,60
13753,22/03/2024,26/03/2024,Domestic,Home,Area F,60,1,4,Delayed,,57
13754,10/02/2024,12/02/2024,Domestic,Home,Area A,16,1,2,On-Time,,16
13755,28/02/2024,06/03/2024,Domestic,Home,Area A,20,1,7,Delayed,,16
13756,18/03/2024,22/03/2024,Domestic,Home,Area D,42,1,4,Delayed,,36
13757,20/03/2024,23/03/2024,Domestic,Home,Area E,53,1,3,Delayed,,49
13758,27/04/2024,30/04/2024,Domestic,Home,Area A,20,1,3,Delayed,,16
13759,17/01/2024,19/01/2024,Domestic,Home,Area D,39,1,2,On-Time,,38
13760,31/01/2024,02/02/2024,Domestic,Home,Area E,48,1,2,On-Time,,52
13761,08/02/2024,12/02/2024,Commercial,Home,Area A,19,5,4,Delayed,,20
13762,07/01/2024,11/01/2024,Domestic,Home,Area E,49,1,4,Delayed,,53
13763,29/03/2024,03/04/2024,Domestic,Home,Area B,22,1,5,Delayed,,24
13764,08/03/2024,12/03/2024,Commercial,Home,Area F,60,5,4,Delayed,,60
13765,15/02/2024,15/02/2024,Domestic,Walk-in,Nearby Area 2,12,1,0,On-Time,,12
13766,01/02/2024,04/02/2024,5kg,Home,Area A,17,1,3,Delayed,,20
13767,21/01/2024,24/01/2024,Domestic,Home,Area B,23,1,3,Delayed,,25
13768,10/03/2024,14/03/2024,Domestic,Home,Area E,49,1,4,Delayed,,47
13769,22/02/2024,24/02/2024,Domestic,Home,Area D,43,1,2,On-Time,,40
13770,17/03/2024,24/03/2024,Domestic,Home,Area A,20,1,7,Delayed,,20
13771,11/03/2024,17/03/2024,Domestic,Home,Area B,24,1,6,Delayed,,25
13772,24/05/2024,25/05/2024,Domestic,Home,Area A,17,1,1,On-Time,,20
13773,17/03/2024,23/03/2024,Domestic,Home,Area D,43,1,6,Delayed,,37
13774,10/05/2024,14/05/2024,Domestic,Home,Area D,45,1,4,Delayed,,39
13775,03/01/2024,07/01/2024,Domestic,Home,Area E,49,1,4,Delayed,,52
13776,26/03/2024,31/03/2024,Domestic,Home,Area D,42,1,5,Delayed,,38
13777,20/05/2024,26/05/2024,Domestic,Home,Area E,48,1,6,Delayed,,47
13778,14/01/2024,21/01/2024,Domestic,Home,Area F,58,1,7,Delayed,,56
13779,05/04/2024,08/04/2024,Domestic,Home,Area F,58,1,3,Delayed,,59
13780,09/03/2024,10/03/2024,Domestic,Home,Area B,23,1,1,On-Time,,21
13781,20/03/2024,22/03/2024,Commercial,Home,Area D,41,6,2,On-Time,,45
13782,10/06/2024,13/06/2024,Domestic,Home,Area D,39,1,3,Delayed,,36
13783,16/01/2024,19/01/2024,Commercial,Home,Area D,40,2,3,Delayed,,43
13784,17/03/2024,19/03/2024,Domestic,Home,Area B,21,1,2,On-Time,,23
13785,11/06/2024,13/06/2024,Domestic,Home,Area B,23,1,2,On-Time,,22
13786,12/02/2024,16/02/2024,Domestic,Home,Area C,26,1,4,Delayed,,26
13787,07/03/2024,10/03/2024,Commercial,Home,Area D,44,6,3,Delayed,,39
13788,17/02/2024,18/02/2024,Domestic,Home,Area A,17,1,1,On-Time,,17
13789,25/02/2024,28/02/2024,Domestic,Home,Area D,44,1,3,Delayed,,42
13790,18/01/2024,18/01/2024,Domestic,Walk-in,Nearby Area 1,9,1,0,On-Time,,7
13791,16/02/2024,21/02/2024,Domestic,Home,Area E,46,1,5,Delayed,,51
13792,27/06/2024,30/06/2024,Domestic,Home,Area F,59,1,3,Delayed,,59
13793,12/02/2024,15/02/2024,Domestic,Home,Area B,23,1,3,Delayed,,25
13794,17/03/2024,17/03/2024,Domestic,Walk-in,Nearby Area 2,13,1,0,On-Time,,11
13795,15/03/2024,15/03/2024,Domestic,Walk-in,Nearby Area 2,11,1,0,On-Time,,15
13796,01/03/2024,05/03/2024,Domestic,Home,Area F,56,1,4,Delayed,,57
13797,06/02/2024,09/02/2024,Domestic,Home,Area C,27,1,3,Delayed,,28
13798,09/01/2024,09/01/2024,Commercial,Walk-in,Nearby Area 1,6,2,0,On-Time,,6
13799,27/04/2024,29/04/2024,Domestic,Home,Area B,22,1,2,On-Time,,24
13800,27/06/2024,04/07/2024,Commercial,Home,Area B,24,6,7,Delayed,,22
13801,02/01/2024,06/01/2024,Domestic,Home,Area C,30,1,4,Delayed,,33
13802,08/04/2024,13/04/2024,Commercial,Home,Area C,35,3,5,Delayed,,35
13803,23/06/2024,24/06/2024,Commercial,Home,Area D,39,3,1,On-Time,,44
13804,26/03/2024,30/03/2024,Domestic,Home,Area F,59,1,4,Delayed,,57
13805,14/01/2024,14/01/2024,Domestic,Walk-in,Agency Area,2,1,0,On-Time,,3
13806,17/04/2024,18/04/2024,Domestic,Home,Area C,33,1,1,On-Time,,27
13807,16/03/2024,19/03/2024,Domestic,Home,Area F,60,1,3,Delayed,,58
13808,09/05/2024,12/05/2024,Domestic,Home,Area C,27,1,3,Delayed,,26
13809,20/01/2024,26/01/2024,Domestic,Home,Area F,59,1,6,Delayed,,58
13810,05/06/2024,06/06/2024,Commercial,Home,Area C,33,4,1,On-Time,,35
13811,22/01/2024,28/01/2024,Domestic,Home,Area A,16,1,6,Delayed,,20
13812,26/05/2024,26/05/2024,Domestic,Walk-in,Agency Area,2,1,0,On-Time,,1
13813,06/01/2024,11/01/2024,Commercial,Home,Area C,32,6,5,Delayed,,26
13814,09/02/2024,09/02/2024,Domestic,Walk-in,Nearby Area 1,9,1,0,On-Time,,6
13815,23/05/2024,26/05/2024,Domestic,Home,Area E,49,1,3,Delayed,,51
13816,05/05/2024,08/05/2024,Domestic,Home,Area A,20,1,3,Delayed,,19
13817,11/05/2024,13/05/2024,Domestic,Home,Area A,17,1,2,On-Time,,16
13818,06/02/2024,13/02/2024,Commercial,Home,Area C,29,4,7,Delayed,,26
13819,20/04/2024,27/04/2024,Domestic,Home,Area C,34,1,7,Delayed,,27
13820,30/01/2024,03/02/2024,Commercial,Home,Area A,20,5,4,Delayed,,19
13821,02/01/2024,06/01/2024,Domestic,Home,Area B,23,1,4,Delayed,,24
13822,16/02/2024,20/02/2024,Domestic,Home,Area B,24,1,4,Delayed,,21
13823,18/06/2024,25/06/2024,Domestic,Home,Area A,16,1,7,Delayed,,18
13824,18/03/2024,23/03/2024,Domestic,Home,Area A,18,1,5,Delayed,,16
13825,23/04/2024,25/04/2024,Domestic,Home,Area E,52,1,2,On-Time,,53
13826,20/03/2024,22/03/2024,Commercial,Home,Area B,25,2,2,On-Time,,23
13827,23/01/2024,29/01/2024,Domestic,Home,Area C,27,1,6,Delayed,,35
13828,14/03/2024,19/03/2024,Domestic,Home,Area B,23,1,5,Delayed,,21
13829,08/01/2024,14/01/2024,Domestic,Home,Area A,19,1,6,Delayed,,20
13830,06/01/2024,17/01/2024,Commercial,Home,Area A,17,3,11,Delayed,,17
13831,16/04/2024,21/04/2024,Domestic,Home,Area D,43,1,5,Delayed,,45
13832,23/01/2024,25/01/2024,Domestic,Home,Area A,16,1,2,On-Time,,20
13833,10/02/2024,13/02/2024,Domestic,Home,Area B,21,1,3,Delayed,,25
13834,11/04/2024,11/04/2024,Commercial,Walk-in,Nearby Area 1,9,4,0,On-Time,,8
13835,09/01/2024,12/01/2024,Domestic,Home,Area F,58,1,3,Delayed,,57
13836,06/05/2024,12/05/2024,Domestic,Home,Area E,48,1,6,Delayed,,49
13837,19/01/2024,26/01/2024,Domestic,Home,Area B,24,1,7,Delayed,,22
13838,07/01/2024,07/01/2024,Commercial,Walk-in,Agency Area,1,6,0,On-Time,,4
13839,11/03/2024,15/03/2024,Domestic,Home,Area A,19,1,4,Delayed,,17
13840,18/03/2024,20/03/2024,Domestic,Home,Area C,31,1,2,On-Time,,27
13841,16/06/2024,17/06/2024,Domestic,Home,Area C,30,1,1,On-Time,,34
13842,25/02/2024,27/02/2024,Domestic,Home,Area F,60,1,2,On-Time,,60
13843,24/04/2024,24/04/2024,Domestic,Walk-in,Agency Area,5,1,0,On-Time,,3
13844,22/06/2024,22/06/2024,Domestic,Walk-in,Agency Area,4,1,0,On-Time,,4
13845,12/06/2024,18/06/2024,Domestic,Home,Area F,59,1,6,Delayed,,58
13846,13/03/2024,15/03/2024,Commercial,Home,Area A,20,3,2,On-Time,,19
13847,08/02/2024,12/02/2024,Commercial,Home,Area D,37,4,4,Delayed,,42
13848,17/03/2024,17/03/2024,Domestic,Walk-in,Nearby Area 2,13,1,0,On-Time,,12
13849,19/02/2024,23/02/2024,Domestic,Home,Area A,19,1,4,Delayed,,19
13850,18/06/2024,20/06/2024,Commercial,Home,Area E,50,6,2,On-Time,,49
13851,15/02/2024,15/02/2024,Commercial,Walk-in,Nearby Area 2,14,4,0,On-Time,,12
13852,28/01/2024,30/01/2024,Domestic,Home,Area F,56,1,2,On-Time,,56
13853,11/01/2024,16/01/2024,Domestic,Home,Area D,39,1,5,Delayed,,36
13854,18/03/2024,18/03/2024,Commercial,Walk-in,Agency Area,1,3,0,On-Time,,2
13855,29/01/2024,02/02/2024,Domestic,Home,Area A,17,1,4,Delayed,,19
13856,09/05/2024,12/05/2024,Domestic,Home,Area A,19,1,3,Delayed,,20
13857,04/01/2024,12/01/2024,Commercial,Home,Area C,33,2,8,Delayed,,30
13858,15/06/2024,18/06/2024,Domestic,Home,Area A,18,1,3,Delayed,,16
13859,31/01/2024,31/01/2024,Domestic,Walk-in,Agency Area,5,1,0,On-Time,,5
13860,06/05/2024,07/05/2024,Domestic,Home,Area C,27,1,1,On-Time,,29
13861,11/06/2024,13/06/2024,Domestic,Home,Area A,16,1,2,On-Time,,20
13862,26/01/2024,27/01/2024,Domestic,Home,Area D,44,1,1,On-Time,,37
13863,29/06/2024,02/07/2024,Domestic,Home,Area E,53,1,3,Delayed,,55
13864,15/06/2024,17/06/2024,Domestic,Home,Area D,43,1,2,On-Time,,37
13865,14/02/2024,17/02/2024,Commercial,Home,Area B,23,5,3,Delayed,,21
13866,28/01/2024,28/01/2024,Domestic,Walk-in,Agency Area,5,1,0,On-Time,,4
13867,01/06/2024,01/06/2024,Domestic,Walk-in,Nearby Area 1,9,1,0,On-Time,,8
13868,17/04/2024,17/04/2024,Commercial,Walk-in,Nearby Area 1,6,4,0,On-Time,,9
13869,27/06/2024,28/06/2024,Commercial,Home,Area C,32,3,1,On-Time,,28
13870,12/02/2024,16/02/2024,Commercial,Home,Area A,20,2,4,Delayed,,16
13871,13/03/2024,20/03/2024,Domestic,Home,Area C,30,1,7,Delayed,,28
13872,29/02/2024,05/03/2024,Domestic,Home,Area E,51,1,5,Delayed,,49
13873,14/06/2024,16/06/2024,Domestic,Home,Area E,53,1,2,On-Time,,55
13874,07/04/2024,11/04/2024,Domestic,Home,Area E,52,1,4,Delayed,,53
13875,08/03/2024,13/03/2024,Domestic,Home,Area E,51,1,5,Delayed,,52
13876,09/02/2024,11/02/2024,Domestic,Home,Area F,56,1,2,On-Time,,57
13877,10/02/2024,13/02/2024,Domestic,Home,Area C,27,1,3,Delayed,,26
13878,20/01/2024,24/01/2024,Commercial,Home,Area B,24,2,4,Delayed,,22
13879,20/03/2024,20/03/2024,Domestic,Walk-in,Agency Area,3,1,0,On-Time,,3
13880,12/02/2024,15/02/2024,Domestic,Home,Area C,31,1,3,Delayed,,26
13881,23/05/2024,26/05/2024,Domestic,Home,Area B,24,1,3,Delayed,,24
13882,09/01/2024,12/01/2024,Domestic,Home,Area D,41,1,3,Delayed,,41
13883,19/02/2024,25/02/2024,Domestic,Home,Area F,59,1,6,Delayed,,60
13884,04/04/2024,09/04/2024,Domestic,Home,Area D,38,1,5,Delayed,,38
13885,12/06/2024,27/06/2024,Domestic,Home,Area A,20,1,15,Delayed,,16
13886,24/04/2024,26/04/2024,Commercial,Home,Area D,38,4,2,On-Time,,41
13887,26/01/2024,01/02/2024,Domestic,Home,Area F,59,1,6,Delayed,,57
13888,22/03/2024,24/03/2024,Domestic,Home,Area F,58,1,2,On-Time,,56
13889,13/01/2024,17/01/2024,Commercial,Home,Area E,50,2,4,Delayed,,46
13890,23/06/2024,29/06/2024,Domestic,Home,Area D,36,1,6,Delayed,,40
13891,18/01/2024,21/01/2024,Domestic,Home,Area C,29,1,3,Delayed,,30
13892,12/06/2024,15/06/2024,Commercial,Home,Area A,19,3,3,Delayed,,20
13893,02/06/2024,09/06/2024,Domestic,Home,Area B,25,1,7,Delayed,,23
13894,15/06/2024,18/06/2024,Domestic,Home,Area C,28,1,3,Delayed,,27
13895,16/05/2024,18/05/2024,Domestic,Home,Area E,51,1,2,On-Time,,48
13896,22/02/2024,24/02/2024,Domestic,Home,Area E,48,1,2,On-Time,,49
13897,16/05/2024,20/05/2024,Domestic,Home,Area A,17,1,4,Delayed,,17
13898,20/05/2024,25/05/2024,Domestic,Home,Area D,44,1,5,Delayed,,43
13899,05/05/2024,11/05/2024,Domestic,Home,Area C,31,1,6,Delayed,,33
13900,18/06/2024,19/06/2024,Domestic,Home,Area E,53,1,1,On-Time,,55
13901,30/03/2024,05/04/2024,Domestic,Home,Area D,44,1,6,Delayed,,40
13902,12/01/2024,12/01/2024,Domestic,Walk-in,Agency Area,4,1,0,On-Time,,3
13903,20/05/2024,24/05/2024,Domestic,Home,Area A,17,1,4,Delayed,,16
13904,09/06/2024,14/06/2024,Domestic,Home,Area B,23,1,5,Delayed,,22
13905,15/01/2024,16/01/2024,Commercial,Home,Area C,34,2,1,On-Time,,26
13906,18/03/2024,24/03/2024,Domestic,Home,Area C,27,1,6,Delayed,,26
13907,17/05/2024,20/05/2024,Commercial,Home,Area B,21,6,3,Delayed,,24
13908,13/03/2024,19/03/2024,Domestic,Home,Area C,34,1,6,Delayed,,27
13909,14/01/2024,16/01/2024,Domestic,Home,Area C,35,1,2,On-Time,,27
13910,24/05/2024,24/05/2024,Domestic,Walk-in,Nearby Area 2,12,1,0,On-Time,,11
13911,01/03/2024,04/03/2024,Domestic,Home,Area B,23,1,3,Delayed,,24
13912,03/06/2024,07/06/2024,Domestic,Home,Area A,19,1,4,Delayed,,17
13913,01/05/2024,04/05/2024,Commercial,Home,Area E,50,6,3,Delayed,,46
13914,07/05/2024,09/05/2024,Domestic,Home,Area C,27,1,2,On-Time,,35
13915,20/05/2024,23/05/2024,Domestic,Home,Area F,59,1,3,Delayed,,57
13916,21/05/2024,21/05/2024,Domestic,Walk-in,Nearby Area 2,11,1,0,On-Time,,11
13917,10/03/2024,13/03/2024,Domestic,Home,Area D,37,1,3,Delayed,,45
13918,16/04/2024,24/04/2024,Domestic,Home,Area A,20,1,8,Delayed,,16
13919,26/05/2024,30/05/2024,Commercial,Home,Area C,35,5,4,Delayed,,26
13920,23/02/2024,23/02/2024,Domestic,Walk-in,Nearby Area 2,14,1,0,On-Time,,13
13921,16/02/2024,19/02/2024,Domestic,Home,Area C,31,1,3,Delayed,,31
13922,01/02/2024,08/02/2024,Domestic,Home,Area F,57,1,7,Delayed,,56
13923,06/03/2024,09/03/2024,Domestic,Home,Area F,58,1,3,Delayed,,57
13924,22/05/2024,24/05/2024,Domestic,Home,Area C,32,1,2,On-Time,,35
13925,14/06/2024,14/06/2024,Commercial,Walk-in,Agency Area,3,2,0,On-Time,,3
13926,21/06/2024,27/06/2024,Domestic,Home,Area A,17,1,6,Delayed,,17
13927,04/04/2024,09/04/2024,Domestic,Home,Area E,55,1,5,Delayed,,54
13928,14/06/2024,21/06/2024,Domestic,Home,Area F,58,1,7,Delayed,,57
13929,29/03/2024,04/04/2024,Domestic,Home,Area D,44,1,6,Delayed,,45
13930,14/01/2024,20/01/2024,Domestic,Home,Area C,27,1,6,Delayed,,28
13931,12/02/2024,16/02/2024,Commercial,Home,Area D,41,4,4,Delayed,,43
13932,07/03/2024,11/03/2024,Domestic,Home,Area B,21,1,4,Delayed,,22
13933,09/04/2024,09/04/2024,Domestic,Walk-in,Nearby Area 1,7,1,0,On-Time,,10
13934,18/05/2024,24/05/2024,Domestic,Home,Area A,17,1,6,Delayed,,17
13935,15/02/2024,19/02/2024,Domestic,Home,Area B,23,1,4,Delayed,,22
13936,31/05/2024,05/06/2024,Domestic,Home,Area E,48,1,5,Delayed,,46
13937,24/01/2024,28/01/2024,Domestic,Home,Area C,35,1,4,Delayed,,28
13938,29/03/2024,02/04/2024,Domestic,Home,Area E,50,1,4,Delayed,,48
13939,03/01/2024,07/01/2024,Commercial,Home,Area B,23,4,4,Delayed,,24
13940,29/06/2024,30/06/2024,Domestic,Home,Area C,30,1,1,On-Time,,33
13941,06/01/2024,17/01/2024,Domestic,Home,Area E,55,1,11,Delayed,,47
13942,04/04/2024,08/04/2024,Domestic,Home,Area A,19,1,4,Delayed,,17
13943,15/03/2024,15/03/2024,Commercial,Walk-in,Nearby Area 1,8,4,0,On-Time,,9
13944,20/05/2024,23/05/2024,Domestic,Home,Area E,47,1,3,Delayed,,50
13945,08/01/2024,10/01/2024,Domestic,Home,Area B,23,1,2,On-Time,,24
13946,06/04/2024,09/04/2024,Domestic,Home,Area C,26,1,3,Delayed,,35
13947,04/03/2024,08/03/2024,Commercial,Home,Area E,47,3,4,Delayed,,49
13948,15/04/2024,15/04/2024,Domestic,Walk-in,Agency Area,2,1,0,On-Time,,3
13949,20/02/2024,26/02/2024,Domestic,Home,Area F,57,1,6,Delayed,,57
13950,15/05/2024,21/05/2024,Commercial,Home,Area D,44,4,6,Delayed,,43
13951,09/03/2024,09/03/2024,Domestic,Walk-in,Nearby Area 1,7,1,0,On-Time,,10
13952,18/05/2024,18/05/2024,Domestic,Walk-in,Nearby Area 2,11,1,0,On-Time,,14
13953,19/04/2024,26/04/2024,Domestic,Home,Area F,56,1,7,Delayed,,60
13954,04/03/2024,06/03/2024,Domestic,Home,Area F,57,1,2,On-Time,,60
13955,17/04/2024,17/04/2024,Domestic,Walk-in,Nearby Area 2,12,1,0,On-Time,,15
13956,01/05/2024,03/05/2024,Domestic,Home,Area A,18,1,2,On-Time,,16
13957,09/05/2024,13/05/2024,Domestic,Home,Area C,31,1,4,Delayed,,34
13958,17/06/2024,23/06/2024,Domestic,Home,Area B,25,1,6,Delayed,,25
13959,26/06/2024,28/06/2024,Domestic,Home,Area A,16,1,2,On-Time,,16
13960,07/04/2024,09/04/2024,Domestic,Home,Area B,25,1,2,On-Time,,23
13961,27/06/2024,03/07/2024,Domestic,Home,Area D,43,1,6,Delayed,,41
13962,24/01/2024,28/01/2024,Commercial,Home,Area A,20,6,4,Delayed,,17
13963,25/05/2024,30/05/2024,Domestic,Home,Area D,41,1,5,Delayed,,40
13964,01/03/2024,04/03/2024,5kg,Home,Area C,35,1,3,Delayed,,27
13965,26/06/2024,03/07/2024,Domestic,Home,Area C,27,1,7,Delayed,,31
13966,13/05/2024,16/05/2024,Domestic,Home,Area F,56,1,3,Delayed,,56
13967,22/05/2024,27/05/2024,Domestic,Home,Area E,51,1,5,Delayed,,54
13968,25/05/2024,25/05/2024,Domestic,Walk-in,Nearby Area 1,10,1,0,On-Time,,7
13969,02/05/2024,02/05/2024,Commercial,Walk-in,Nearby Area 1,6,4,0,On-Time,,7
13970,03/01/2024,10/01/2024,Domestic,Home,Area C,35,1,7,Delayed,,34
13971,18/04/2024,20/04/2024,Domestic,Home,Area D,43,1,2,On-Time,,44
13972,11/06/2024,13/06/2024,Commercial,Home,Area C,28,3,2,On-Time,,29
13973,24/05/2024,26/05/2024,Domestic,Home,Area F,59,1,2,On-Time,,60
13974,16/03/2024,18/03/2024,Domestic,Home,Area B,22,1,2,On-Time,,24
13975,22/03/2024,28/03/2024,Domestic,Home,Area B,24,1,6,Delayed,,21
13976,01/06/2024,08/06/2024,Domestic,Home,Area D,44,1,7,Delayed,,38
13977,19/01/2024,26/01/2024,Commercial,Home,Area E,52,3,7,Delayed,,52
13978,26/06/2024,02/07/2024,Domestic,Home,Area A,17,1,6,Delayed,,17
13979,23/03/2024,27/03/2024,Domestic,Home,Area A,16,1,4,Delayed,,18
13980,21/01/2024,23/01/2024,Domestic,Home,Area F,60,1,2,On-Time,,56
13981,11/06/2024,11/06/2024,5kg,Walk-in,Nearby Area 2,15,1,0,On-Time,,12
13982,01/02/2024,04/02/2024,Domestic,Home,Area E,48,1,3,Delayed,,49
13983,21/05/2024,24/05/2024,Commercial,Home,Area E,55,6,3,Delayed,,54
13984,04/02/2024,07/02/2024,Domestic,Home,Area A,20,1,3,Delayed,,18
13985,12/04/2024,13/04/2024,Domestic,Home,Area B,24,1,1,On-Time,,25
13986,22/01/2024,22/01/2024,Commercial,Walk-in,Agency Area,4,3,0,On-Time,,2
13987,21/03/2024,24/03/2024,Domestic,Home,Area D,39,1,3,Delayed,,44
13988,16/01/2024,17/01/2024,Domestic,Home,Area C,27,1,1,On-Time,,29
13989,05/03/2024,07/03/2024,Domestic,Home,Area E,50,1,2,On-Time,,52
13990,04/05/2024,19/05/2024,Domestic,Home,Area B,24,1,15,Delayed,,22
13991,03/01/2024,05/01/2024,Domestic,Home,Area F,60,1,2,On-Time,,57
13992,06/04/2024,10/04/2024,Domestic,Home,Area B,24,1,4,Delayed,,25
13993,09/04/2024,14/04/2024,Domestic,Home,Area F,57,1,5,Delayed,,56
13994,10/02/2024,15/02/2024,Domestic,Home,Area A,20,1,5,Delayed,,20
13995,24/01/2024,24/01/2024,Domestic,Walk-in,Nearby Area 2,14,1,0,On-Time,,13
13996,31/03/2024,02/04/2024,Domestic,Home,Area C,34,1,2,On-Time,,28
13997,09/05/2024,12/05/2024,Domestic,Home,Area A,19,1,3,Delayed,,18
13998,28/06/2024,02/07/2024,Domestic,Home,Area A,17,1,4,Delayed,,20
13999,21/02/2024,21/02/2024,Domestic,Walk-in,Nearby Area 1,9,1,0,On-Time,,6
14000,09/06/2024,09/06/2024,Domestic,Walk-in,Agency Area,3,1,0,On-Time,,4
14001,23/03/2024,25/03/2024,Domestic,Home,Area D,40,1,2,On-Time,,45
14002,06/06/2024,10/06/2024,Domestic,Home,Area A,20,1,4,Delayed,,19
14003,20/03/2024,22/03/2024,5kg,Home,Area F,58,1,2,On-Time,,58
